timestamp,;location_id;traffic_volume;avg_vehicle_speed;vehicle_count_cars;vehicle_count_trucks;vehicle_count_bikes;weather_condition;temperature;humidity;accident_reported;signal_status;
01/01/2024;10.51.00;2;564;56.504.536.152.801.000;565;91;37;Sunny;14.520.461.975.059.800;8.069.640.252.112.640;0;Yellow
01/01/2024;10.52.00;3;777;6.239.805.580.805.570;188;38;33;Windy;2.352.355.900.012.310;8.545.300.573.461.270;0;Yellow
01/01/2024;10.53.00;5;790;4.246.882.399.808.100;541;61;25;Cloudy;1.686.620.482.171.220;60.315.323.415.054.600;0;Yellow
01/01/2024;10.54.00;5;385;4.216.891.604.188.280;653;91;0;Sunny;28.265.923.031.571.900;4.484.068.026.860.060;0;Red
01/01/2024;10.55.00;1;747;22.719.156.737.653.600;676;77;3;Windy;30.813.208.719.809.500;5.408.088.025.431.100;0;Yellow
01/01/2024;10.56.00;1;104;40.996.696.371.778.300;754;52;38;Foggy;2.787.026.730.328.190;7.313.184.437.302.860;0;Red
01/01/2024;10.57.00;2;549;7.575.730.413.572.350;788;3;25;Cloudy;28.256.104.156.756.400;8.256.197.229.127.590;1;Red
01/01/2024;10.58.00;1;949;4.275.359.223.082.690;799;81;32;Sunny;22.811.867.602.987.900;5.610.545.560.197.140;0;Green
01/01/2024;10.59.00;3;937;698.820.623.733.182;890;24;32;Foggy;27.802.951.408.353.300;6.212.285.732.292.360;0;Red
01/01/2024;11.00.00;5;815;7.053.953.028.499.600;535;6;7;Windy;20.567.173.387.704.000;859.069.795.965.752;0;Yellow
01/01/2024;11.01.00;2;585;42.394.469.382.754.000;416;27;19;Sunny;26.287.228.838.240.300;3.644.991.822.656.570;0;Yellow
01/01/2024;11.02.00;1;211;5.791.932.082.377.130;885;68;15;Sunny;16.475.980.253.012.800;8.173.795.301.844.740;0;Yellow
01/01/2024;11.03.00;3;719;2.572.229.613.638.350;125;66;20;Foggy;11.743.925.307.800.200;39.558.448.935.116.100;0;Green
01/01/2024;11.04.00;3;643;26.220.714.844.056.500;104;94;44;Sunny;20.336.831.603.049.200;59.031.681.017.437.200;0;Green
01/01/2024;11.05.00;1;964;22.919.459.819.702.700;233;19;25;Rainy;2.154.445.389.451.220;4.310.538.771.978.350;0;Green
01/01/2024;11.06.00;5;208;5.486.090.560.250.650;140;82;22;Sunny;1.641.017.895.471.720;6.617.685.784.143.620;0;Red
01/01/2024;11.07.00;1;237;4.556.425.865.756.580;151;10;17;Cloudy;28.192.737.960.180.900;63.514.405.302.495.900;0;Yellow
01/01/2024;11.08.00;2;109;52.881.941.399.854.400;869;66;30;Foggy;1.183.876.197.440.690;5.280.044.185.444.510;0;Red
01/01/2024;11.09.00;1;964;5.126.439.143.050.320;216;86;41;Cloudy;15.568.708.109.479.700;8.179.821.089.070.740;0;Red
01/01/2024;11.10.00;3;866;41.012.179.465.443.800;38;6;11;Windy;2.871.411.796.134.060;695.887.992.172.836;0;Yellow
01/01/2024;11.11.00;1;368;60.648.404.889.408.300;661;22;0;Cloudy;2.092.810.684.350.030;7.327.230.749.771.660;0;Green
01/01/2024;11.12.00;5;927;6.551.011.285.498.340;31;60;41;Rainy;2.763.209.060.098.280;3.903.958.429.246.010;0;Yellow
01/01/2024;11.13.00;4;260;20.877.695.532.660.500;100;70;8;Rainy;24.187.146.944.589.900;8.298.994.067.853.700;0;Red
01/01/2024;11.14.00;1;455;32.434.537.986.132.600;349;33;2;Cloudy;33.767.818.749.934.000;400.224.098.172.011;0;Red
01/01/2024;11.15.00;5;713;62.794.152.085.000.200;885;18;25;Windy;24.944.895.818.070.800;4.336.709.785.259.760;0;Green
01/01/2024;11.16.00;5;158;4.319.721.035.803.000;793;57;8;Sunny;10.371.724.358.637.900;3.768.330.830.981.280;0;Red
01/01/2024;11.17.00;3;125;5.974.903.681.649.640;411;8;41;Rainy;1.882.193.376.260.830;5.642.155.247.812.890;0;Red
01/01/2024;11.18.00;5;591;4.081.775.958.407.350;656;47;15;Cloudy;13.576.517.055.117.600;8.326.255.390.513.850;0;Yellow
01/01/2024;11.19.00;5;363;43.445.309.139.778.200;326;81;23;Cloudy;33.115.841.939.942.500;45.146.851.176.591.500;0;Green
01/01/2024;11.20.00;5;166;29.520.732.421.381.000;286;40;49;Cloudy;12.600.311.357.127.000;524.252.052.253.772;0;Yellow
01/01/2024;11.21.00;5;976;354.938.611.799.696;466;47;13;Sunny;19.692.666.578.277.100;8.076.398.520.452.530;0;Yellow
01/01/2024;11.22.00;2;917;56.324.705.450.455.200;460;44;2;Foggy;15.652.479.840.667.300;6.706.891.678.553.330;0;Yellow
01/01/2024;11.23.00;2;753;4.598.978.667.890.990;671;24;33;Windy;31.168.049.759.918.300;7.509.698.361.877.660;0;Red
01/01/2024;11.24.00;3;68;6.645.816.097.667.570;860;77;32;Foggy;17.714.162.439.722.900;4.284.000.296.616.680;0;Red
01/01/2024;11.25.00;1;481;7.115.509.729.630.050;21;24;49;Windy;3.479.733.707.856.610;7.298.939.179.995.450;1;Green
01/01/2024;11.26.00;5;734;52.498.785.093.005.500;539;18;23;Windy;10.965.415.140.306.200;43.656.634.718.506.300;0;Red
01/01/2024;11.27.00;1;789;6.549.603.752.336.350;781;38;8;Cloudy;13.206.919.311.564.100;8.923.883.893.263.960;0;Green
01/01/2024;11.28.00;1;399;384.142.707.916.742;670;78;12;Rainy;15.615.969.410.727.700;6.359.316.936.760.420;0;Yellow
01/01/2024;11.29.00;3;232;44.898.272.924.004.600;655;79;1;Cloudy;30.277.651.005.003.900;7.173.835.548.258.820;0;Yellow
01/01/2024;11.30.00;5;162;6.276.666.057.300.980;328;26;6;Sunny;31.962.930.226.600.300;37.104.095.048.490.100;0;Red
01/01/2024;11.31.00;5;232;4.317.271.956.902.180;759;73;47;Windy;1.178.628.451.523.550;4.503.935.880.249.410;0;Red
01/01/2024;11.32.00;4;530;5.531.029.610.953.930;541;62;20;Rainy;1.081.150.354.405.690;3.838.443.957.386.120;0;Green
01/01/2024;11.33.00;1;195;3.112.236.674.495.060;488;67;18;Windy;28.613.921.427.614.400;5.341.024.291.630.330;0;Red
01/01/2024;11.34.00;1;880;5.598.627.889.822.980;231;18;24;Windy;13.333.800.168.840.300;4.704.815.185.232.390;0;Red
01/01/2024;11.35.00;2;677;7.169.082.243.361.360;131;27;46;Cloudy;1.332.496.467.686.590;7.397.533.557.783.410;0;Red
01/01/2024;11.36.00;4;162;7.211.837.838.940.550;27;84;21;Rainy;10.559.163.362.360.700;3.652.253.877.768.900;0;Yellow
01/01/2024;11.37.00;2;812;6.346.066.437.977.230;823;77;10;Rainy;11.245.196.939.585.500;751.235.621.070.221;0;Red
01/01/2024;11.38.00;2;525;6.474.520.274.456.750;496;32;32;Windy;16.591.886.464.887.200;3.274.228.947.831.520;0;Red
01/01/2024;11.39.00;2;812;5.347.564.670.904.200;893;9;31;Rainy;11.625.137.235.270.100;42.121.070.239.343.500;0;Yellow
01/01/2024;11.40.00;3;352;5.508.008.540.994.940;479;82;20;Rainy;19.221.977.291.481.800;7.751.789.951.787.610;0;Yellow
01/01/2024;11.41.00;3;874;2.801.903.488.463.100;272;29;38;Cloudy;3.081.937.578.068.370;7.456.659.846.647.360;0;Yellow
01/01/2024;11.42.00;2;167;46.631.551.305.278.000;545;21;19;Foggy;18.158.006.433.039.800;585.795.668.351.318;0;Yellow
01/01/2024;11.43.00;4;862;4.704.657.703.318.180;771;2;7;Sunny;2.819.585.406.448.420;3.299.896.290.465.310;0;Red
01/01/2024;11.44.00;1;210;7.750.987.014.006.440;457;81;41;Foggy;12.347.749.120.775.700;6.659.362.450.015.790;0;Red
01/01/2024;11.45.00;4;450;4.586.521.175.739.730;773;74;36;Rainy;26.484.379.685.487.300;5.440.344.623.844.590;1;Red
01/01/2024;11.46.00;5;247;5.296.055.869.416.540;873;47;8;Windy;17.918.679.581.435.800;4.899.168.901.187.810;0;Green
01/01/2024;11.47.00;3;309;5.199.508.395.674.610;680;1;24;Sunny;2.874.382.196.742.590;6.842.463.820.959.200;0;Yellow
01/01/2024;11.48.00;1;709;5.820.570.302.265.960;255;75;24;Sunny;13.406.300.351.409.500;5.619.687.373.210.350;0;Red
01/01/2024;11.49.00;1;801;6.489.396.987.991.370;325;53;32;Windy;3.244.708.444.411.200;3.554.526.602.719.070;0;Red
01/01/2024;11.50.00;5;96;3.350.251.257.025.230;497;5;1;Sunny;16.064.430.072.448.400;8.495.702.823.074.060;1;Red
01/01/2024;11.51.00;5;448;5.172.346.514.590.610;698;39;18;Windy;1.882.844.483.202.940;7.670.958.596.720.270;0;Yellow
01/01/2024;11.52.00;2;759;6.955.506.243.896.180;39;92;45;Sunny;33.754.517.770.451.000;3.338.269.147.743.310;0;Yellow
01/01/2024;11.53.00;3;608;4.778.688.283.025.060;235;93;19;Foggy;24.462.058.993.271.400;6.150.383.221.144.170;1;Yellow
01/01/2024;11.54.00;3;127;3.670.745.278.241.430;874;1;41;Sunny;1.914.428.797.407.550;350.026.537.739.177;0;Red
01/01/2024;11.55.00;4;173;5.928.254.452.137.790;154;72;40;Cloudy;3.374.005.367.584.070;8.023.739.154.350.900;0;Yellow
01/01/2024;11.56.00;2;124;6.942.604.374.794.730;148;1;41;Windy;182.269.354.222.508;667.808.376.631.183;1;Red
01/01/2024;11.57.00;2;920;2.378.841.757.564.340;429;92;28;Sunny;12.371.767.816.879.400;4.034.694.801.438.410;0;Green
01/01/2024;11.58.00;2;186;6.660.742.900.443.360;441;96;5;Windy;34.921.222.196.485.400;31.244.480.568.372.000;0;Yellow
01/01/2024;11.59.00;2;651;6.929.887.597.770.620;313;73;16;Cloudy;16.696.123.013.972.800;31.894.860.728.785.200;0;Yellow
01/01/2024;12.00.00;3;449;47.691.375.655.316.400;265;97;24;Sunny;31.281.446.217.490.100;6.044.192.832.388.970;0;Red
01/01/2024;12.01.00;3;886;7.899.833.940.910.800;720;54;37;Sunny;1.413.851.987.057.710;7.406.240.872.060.640;0;Yellow
01/01/2024;12.02.00;2;554;6.720.250.044.243.850;575;71;3;Cloudy;2.828.384.929.443.440;3.725.042.708.003.750;0;Yellow
01/01/2024;12.03.00;4;549;6.641.975.389.373.990;105;59;29;Cloudy;23.111.234.861.806.300;4.327.704.395.489.740;0;Red
01/01/2024;12.04.00;1;622;6.487.031.446.472.430;575;96;19;Cloudy;3.452.266.395.725.320;4.963.559.671.017.190;0;Red
01/01/2024;12.05.00;1;187;2.903.648.619.309.640;861;5;2;Windy;2.382.075.890.230.990;4.308.460.692.366.910;0;Red
01/01/2024;12.06.00;4;99;3.303.385.318.718.060;394;18;22;Cloudy;10.625.378.797.271.300;53.480.193.761.229.500;0;Green
01/01/2024;12.07.00;2;820;47.839.407.887.865.500;465;95;17;Windy;250.969.497.406.022;6.357.690.034.590.450;1;Red
01/01/2024;12.08.00;3;668;3.584.026.099.756.790;397;26;25;Foggy;13.632.911.408.415.600;7.109.620.489.447.850;0;Yellow
01/01/2024;12.09.00;1;674;4.491.445.834.004.240;409;0;35;Sunny;29.963.522.882.052.100;878.265.109.324.337;0;Green
01/01/2024;12.10.00;5;911;7.330.784.659.537.520;676;32;7;Sunny;31.414.204.912.247.400;8.585.062.018.099.160;0;Red
01/01/2024;12.11.00;5;303;6.945.961.351.275.610;70;39;16;Rainy;22.052.337.969.867.800;6.420.761.848.973.480;0;Green
01/01/2024;12.12.00;4;679;5.780.239.270.879.890;261;31;30;Foggy;29.580.536.426.307.400;7.404.900.338.738.120;0;Green
01/01/2024;12.13.00;2;759;714.872.236.550.662;313;68;36;Cloudy;13.627.768.387.040.100;8.705.233.227.752.560;0;Yellow
01/01/2024;12.14.00;1;898;6.702.634.334.103.490;582;16;44;Cloudy;2.230.195.466.339.110;3.500.831.667.248.420;0;Green
01/01/2024;12.15.00;2;926;4.573.909.591.045.340;285;7;32;Foggy;19.848.606.617.264.600;30.338.085.591.685.700;0;Red
01/01/2024;12.16.00;1;612;32.063.909.122.996.700;139;56;26;Cloudy;25.282.934.676.327.000;31.787.985.823.774.900;0;Green
01/01/2024;12.17.00;4;806;5.085.206.240.056.030;731;41;44;Rainy;11.111.929.720.078.900;6.380.096.174.237.780;0;Green
01/01/2024;12.18.00;4;964;64.173.732.951.713;267;97;3;Windy;28.803.070.956.215.600;7.577.000.551.815.200;0;Yellow
01/01/2024;12.19.00;5;475;4.618.517.592.377.550;89;8;21;Sunny;11.978.232.236.867.000;5.202.449.704.470.200;0;Yellow
01/01/2024;12.20.00;2;596;60.006.314.587.033.800;872;86;25;Foggy;26.411.787.938.254.100;62.714.350.483.657.100;0;Red
01/01/2024;12.21.00;5;351;2.565.964.557.746.260;76;34;31;Sunny;10.461.430.638.498.600;60.981.979.112.912.200;0;Yellow
01/01/2024;12.22.00;2;971;6.488.028.418.228.420;401;70;23;Windy;3.079.720.159.391.820;3.568.625.349.552.110;0;Red
01/01/2024;12.23.00;5;630;6.876.281.719.358.370;58;78;45;Foggy;14.367.490.755.594.500;4.929.529.585.344.290;1;Red
01/01/2024;12.24.00;3;398;6.241.027.134.683.240;820;52;34;Windy;22.887.436.899.424.700;3.116.610.931.093.810;0;Yellow
01/01/2024;12.25.00;3;881;7.803.581.525.158.190;462;53;36;Cloudy;16.537.322.593.190.400;3.664.234.132.839.060;0;Green
01/01/2024;12.26.00;3;982;6.959.912.344.763.840;37;83;31;Cloudy;2.806.618.005.152.670;7.871.149.337.458.660;0;Yellow
01/01/2024;12.27.00;3;98;741.856.236.725.923;751;24;6;Cloudy;1.803.377.750.474.300;7.976.480.983.489.910;0;Green
01/01/2024;12.28.00;1;966;7.601.426.500.745.880;844;66;32;Windy;2.811.522.983.970.790;7.811.677.920.270.410;0;Green
01/01/2024;12.29.00;3;123;6.808.087.951.242.850;775;61;30;Windy;17.121.780.170.886.900;736.091.184.571.342;0;Red
01/01/2024;12.30.00;4;753;6.045.553.052.038.990;371;54;11;Windy;28.811.827.273.393.900;775.987.707.839.941;0;Red
01/01/2024;12.31.00;4;310;20.343.114.881.647.300;835;45;10;Sunny;10.765.137.408.422.600;702.589.404.761.711;0;Yellow
01/01/2024;12.32.00;1;405;4.794.954.519.338.740;317;23;23;Windy;1.708.278.338.434.620;701.900.003.289.773;0;Green
01/01/2024;12.33.00;3;631;5.426.973.791.734.160;302;97;7;Cloudy;22.465.837.661.006.900;7.004.170.784.950.840;0;Yellow
01/01/2024;12.34.00;3;651;3.824.181.634.687.990;605;45;31;Rainy;11.126.489.547.993.100;60.842.567.380.692.200;0;Red
01/01/2024;12.35.00;3;309;3.908.626.681.420.830;129;21;37;Windy;14.650.851.534.281.900;51.800.834.007.890.600;0;Green
01/01/2024;12.36.00;5;687;7.766.956.494.260.990;199;10;21;Rainy;33.363.424.541.030.000;738.117.159.696.933;0;Yellow
01/01/2024;12.37.00;2;792;7.350.265.191.216.470;563;47;33;Cloudy;34.420.856.629.504.700;4.791.876.081.520.440;0;Yellow
01/01/2024;12.38.00;5;344;7.095.074.033.010.220;765;7;18;Windy;2.849.374.868.476.210;6.257.412.788.865.710;0;Red
01/01/2024;12.39.00;2;980;4.436.070.810.236.660;813;38;19;Sunny;1.630.500.126.542.280;5.600.133.721.307.280;0;Red
01/01/2024;12.40.00;3;690;20.821.913.024.534.800;44;34;13;Sunny;16.512.936.135.899.200;4.659.733.662.562.200;1;Red
01/01/2024;12.41.00;3;841;24.813.334.787.342.800;862;48;32;Rainy;26.144.758.944.876.800;884.813.952.271.478;0;Red
01/01/2024;12.42.00;5;362;3.873.178.209.305.620;810;45;9;Sunny;12.939.990.414.967.500;4.552.509.871.210.910;0;Yellow
01/01/2024;12.43.00;5;661;2.094.457.477.974.060;757;37;15;Sunny;3.370.773.451.075.910;48.557.583.823.381.800;0;Red
01/01/2024;12.44.00;2;887;21.028.986.914.911.800;76;7;3;Sunny;15.620.322.487.754.600;3.969.525.010.548.400;0;Red
01/01/2024;12.45.00;4;858;7.499.619.809.854.460;199;53;26;Cloudy;3.499.089.063.563.600;7.937.883.751.885.740;0;Yellow
01/01/2024;12.46.00;2;231;6.236.951.012.714.320;251;36;27;Sunny;2.239.334.488.256.150;6.519.536.403.326.930;0;Yellow
01/01/2024;12.47.00;5;735;3.853.735.940.408.910;362;90;42;Foggy;29.285.749.724.823.400;6.678.235.538.834.310;0;Green
01/01/2024;12.48.00;5;877;2.795.867.465.605.710;496;91;15;Windy;10.054.602.362.638.900;7.923.368.470.794.580;0;Yellow
01/01/2024;12.49.00;1;413;5.069.814.307.370.460;818;39;32;Sunny;3.221.866.011.879.100;5.057.517.951.779.270;0;Green
01/01/2024;12.50.00;5;237;20.320.769.651.261.800;595;33;47;Sunny;1.675.005.111.951.450;4.161.800.552.281.280;1;Red
01/01/2024;12.51.00;1;618;7.630.482.463.148.860;474;95;18;Sunny;26.698.418.613.701.600;41.904.321.839.634.200;0;Green
01/01/2024;12.52.00;4;592;4.488.890.716.333.680;251;78;20;Foggy;3.015.888.201.983.970;7.395.718.928.773.550;0;Green
01/01/2024;12.53.00;2;645;44.140.097.314.239.900;308;16;21;Sunny;14.103.693.513.975.000;6.684.690.926.774.680;0;Red
01/01/2024;12.54.00;2;713;43.435.616.454.906.900;232;32;8;Sunny;21.062.737.033.230.700;4.238.033.271.492.530;0;Red
01/01/2024;12.55.00;1;597;24.159.699.823.265.800;277;46;8;Windy;22.345.898.516.298.000;3.870.392.367.842.540;1;Red
01/01/2024;12.56.00;2;774;58.299.334.387.509.500;549;51;8;Foggy;17.802.986.633.480.100;3.724.123.830.971.830;1;Green
01/01/2024;12.57.00;5;975;639.802.171.777.012;706;79;26;Foggy;2.204.389.574.322.450;6.766.791.886.218.220;0;Yellow
01/01/2024;12.58.00;3;457;60.567.523.855.297.400;248;92;16;Sunny;17.938.641.441.383.400;30.007.118.694.651.000;0;Yellow
01/01/2024;12.59.00;1;925;28.306.129.599.763.600;245;8;43;Foggy;1.901.869.362.638.020;31.099.160.556.212.600;0;Yellow
01/01/2024;13.00.00;2;667;54.730.410.082.135.500;615;32;44;Rainy;26.733.279.467.568.400;5.337.318.813.756.570;0;Red
01/01/2024;13.01.00;1;463;5.416.906.905.033.520;822;59;7;Foggy;25.814.831.707.624.900;7.148.099.185.656.970;0;Red
01/01/2024;13.02.00;1;391;7.210.464.727.648.290;454;92;15;Foggy;15.806.643.144.938.100;7.170.236.258.984.420;0;Yellow
01/01/2024;13.03.00;3;269;4.274.765.950.253.880;777;76;17;Foggy;3.243.707.211.988.560;55.807.096.416.461.400;0;Red
01/01/2024;13.04.00;5;952;4.228.915.661.956.600;421;20;32;Cloudy;31.569.713.641.784.700;7.146.441.639.627.410;0;Green
01/01/2024;13.05.00;1;212;5.711.162.352.309.110;641;57;0;Cloudy;2.272.708.266.724.870;6.126.577.077.480.750;0;Green
01/01/2024;13.06.00;2;269;5.798.435.920.997.070;785;84;11;Cloudy;2.083.126.856.739.370;8.861.588.500.783.890;0;Red
01/01/2024;13.07.00;4;319;4.815.711.363.954.740;107;68;5;Foggy;1.942.139.957.460.270;3.974.761.283.020.990;0;Yellow
01/01/2024;13.08.00;1;681;46.583.561.739.825.200;603;9;40;Rainy;27.681.697.966.660.900;6.604.003.606.233.630;0;Yellow
01/01/2024;13.09.00;1;955;4.964.886.023.827.290;561;5;4;Foggy;2.679.165.143.023.670;59.474.326.557.060.200;0;Green
01/01/2024;13.10.00;3;897;7.166.271.797.019.870;703;12;15;Sunny;14.904.515.173.449.400;41.667.980.679.461.600;0;Red
01/01/2024;13.11.00;5;449;47.670.014.075.234.600;328;64;17;Rainy;26.786.450.782.509.000;749.994.259.285.022;0;Yellow
01/01/2024;13.12.00;4;231;7.639.590.751.818.930;362;19;48;Cloudy;16.310.779.852.551;4.653.048.119.591.970;1;Yellow
01/01/2024;13.13.00;2;667;5.024.022.581.577.950;455;56;17;Windy;1.046.395.841.308.810;52.902.589.145.612.400;0;Red
01/01/2024;13.14.00;4;778;7.695.204.159.085.340;196;45;0;Rainy;27.480.216.938.434.400;524.898.341.752.518;0;Red
01/01/2024;13.15.00;2;254;6.996.991.411.214.450;158;7;18;Cloudy;2.611.984.006.151.870;4.465.226.839.127.690;0;Yellow
01/01/2024;13.16.00;5;631;4.174.587.935.694.970;213;9;7;Rainy;20.270.231.559.358.500;5.584.231.990.190.430;0;Red
01/01/2024;13.17.00;2;605;7.181.848.527.779.690;205;72;2;Rainy;23.142.151.397.987.600;584.007.528.556.571;0;Red
01/01/2024;13.18.00;3;890;26.603.797.052.066.900;237;66;24;Foggy;33.679.229.792.643.900;7.465.330.036.855.840;0;Red
01/01/2024;13.19.00;3;862;7.550.283.052.058.080;183;10;4;Sunny;24.880.004.522.635.900;7.590.411.446.262.220;0;Yellow
01/01/2024;13.20.00;3;277;57.898.610.904.973.400;180;11;39;Windy;26.447.098.383.413.200;39.513.358.097.499.700;0;Green
01/01/2024;13.21.00;3;745;2.326.344.491.133.860;544;9;18;Cloudy;11.597.783.023.728.500;6.556.633.795.965.190;0;Red
01/01/2024;13.22.00;4;668;58.655.403.419.048.600;827;24;17;Rainy;14.149.861.516.878.100;8.377.186.789.676.370;0;Yellow
01/01/2024;13.23.00;5;645;7.845.485.924.868.530;620;48;49;Windy;17.523.806.910.289.700;3.652.719.653.307.360;0;Green
01/01/2024;13.24.00;2;899;24.188.039.276.877.700;855;48;30;Rainy;2.348.448.295.070.350;5.837.484.267.204.830;0;Yellow
01/01/2024;13.25.00;2;299;5.328.126.258.680.510;61;88;32;Sunny;2.941.477.239.958.300;7.502.118.734.450.050;0;Yellow
01/01/2024;13.26.00;3;924;6.486.766.098.556.230;229;10;46;Windy;18.031.021.944.714.600;6.668.948.006.294.050;0;Yellow
01/01/2024;13.27.00;3;490;6.861.551.520.197.180;760;61;17;Cloudy;1.890.956.076.196.930;3.603.513.939.579.740;0;Green
01/01/2024;13.28.00;1;582;4.482.964.791.924.770;881;35;38;Rainy;1.640.377.212.934.370;5.379.636.752.105.830;0;Yellow
01/01/2024;13.29.00;5;245;3.224.999.355.009.450;294;38;15;Sunny;16.365.233.232.382.600;6.043.436.989.301.180;1;Green
01/01/2024;13.30.00;4;739;2.254.053.672.634.300;298;52;15;Windy;33.721.596.147.369.900;8.975.073.610.297.630;0;Red
01/01/2024;13.31.00;2;978;54.783.569.425.833.400;270;89;46;Rainy;25.886.429.490.472.200;4.071.647.455.941.910;0;Green
01/01/2024;13.32.00;1;568;4.717.466.421.605.660;329;77;37;Rainy;1.389.753.108.849.860;8.894.542.602.960.670;0;Yellow
01/01/2024;13.33.00;1;119;7.692.466.370.898.260;739;55;40;Cloudy;280.562.144.521.065;52.568.987.053.766.600;0;Green
01/01/2024;13.34.00;2;688;23.636.294.462.894.500;852;0;6;Sunny;28.050.528.584.000.700;42.019.229.164.429.200;0;Yellow
01/01/2024;13.35.00;4;448;61.123.720.606.760.300;159;55;13;Foggy;26.661.754.901.342.600;5.484.654.492.743.970;0;Red
01/01/2024;13.36.00;1;721;2.149.797.332.720.340;811;3;42;Rainy;13.368.011.127.266.500;6.683.970.744.208.900;0;Green
01/01/2024;13.37.00;1;809;30.286.050.602.632.500;565;29;47;Windy;20.199.787.086.739.600;4.280.984.363.465.970;0;Red
01/01/2024;13.38.00;5;252;47.214.739.995.370.000;840;11;24;Cloudy;12.668.908.262.360.300;4.748.634.499.812.760;0;Green
01/01/2024;13.39.00;4;197;4.729.234.656.817.200;549;34;31;Cloudy;30.415.512.602.303.400;8.127.279.010.411.730;0;Yellow
01/01/2024;13.40.00;1;521;61.142.032.576.018.600;76;76;37;Rainy;2.637.930.357.944.790;8.994.056.770.013.200;0;Green
01/01/2024;13.41.00;4;704;746.127.820.920.654;131;51;21;Rainy;2.268.009.841.919.540;4.909.036.148.990.550;0;Red
01/01/2024;13.42.00;2;993;5.834.192.953.489.520;24;30;15;Rainy;18.575.386.912.514.900;3.893.140.823.699.640;0;Green
01/01/2024;13.43.00;3;248;7.721.210.587.109.050;429;86;28;Foggy;14.606.236.862.360.800;775.902.491.996.425;0;Red
01/01/2024;13.44.00;1;966;7.289.693.839.267.980;433;67;15;Rainy;12.661.189.720.827.600;660.273.412.365.087;0;Red
01/01/2024;13.45.00;5;475;5.506.998.773.184.740;201;51;11;Sunny;3.423.101.518.842.240;3.602.406.860.253.600;0;Yellow
01/01/2024;13.46.00;2;715;7.002.751.705.512.960;32;79;16;Windy;14.991.216.048.900.500;8.680.628.888.616.120;0;Green
01/01/2024;13.47.00;4;541;5.855.465.661.941.800;358;6;36;Rainy;1.149.686.566.803.460;34.682.971.703.993.500;0;Red
01/01/2024;13.48.00;2;937;2.471.346.985.542.360;816;21;26;Foggy;3.404.166.930.456.240;6.752.138.409.801.840;0;Yellow
01/01/2024;13.49.00;1;945;644.338.833.955.706;278;92;24;Windy;23.723.793.533.945.600;5.543.623.535.361.480;0;Yellow
01/01/2024;13.50.00;4;191;2.569.450.647.604.070;109;74;12;Cloudy;29.916.418.374.778.500;6.339.743.509.439.610;0;Yellow
01/01/2024;13.51.00;3;362;55.644.966.834.182.700;635;55;7;Rainy;11.094.146.179.957.900;42.792.851.739.608.600;0;Red
01/01/2024;13.52.00;2;214;6.215.841.235.149.370;717;96;4;Windy;24.173.646.436.991.300;7.128.662.395.503.900;0;Green
01/01/2024;13.53.00;1;363;23.991.656.492.651.300;269;57;11;Cloudy;19.955.249.102.949.800;8.758.318.134.800.030;0;Red
01/01/2024;13.54.00;5;70;33.847.679.235.591.900;274;92;40;Foggy;2.929.911.085.874.700;57.505.552.442.694.900;0;Yellow
01/01/2024;13.55.00;4;131;7.494.033.393.569.890;607;63;2;Sunny;10.960.641.140.976.400;6.137.749.665.409.360;0;Red
